case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,notes,source_run
ex208,ex208_bf16_sinh_default_in_const_excepts_h6,bf16_sinh,sinh,default_in_const_excepts_h6,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h6.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h6.aig,1,1,2450,17,41650,24505,1.699653,0,0,default expr in with exception hi_bits=6 items=2862; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_signed_inf_const_excepts_h3,bf16_sinh,sinh,default_signed_inf_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_signed_inf_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_signed_inf_const_excepts_h3.aig,1,1,2460,17,41820,24505,1.706590,0,0,"default expr {sign, 15'h7f80} with exception hi_bits=3 items=33932; archived_low_value_intermediate",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex208,ex208_bf16_sinh_default_signed_inf_const_excepts_h5,bf16_sinh,sinh,default_signed_inf_const_excepts_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_signed_inf_const_excepts_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_signed_inf_const_excepts_h5.aig,1,1,2807,16,44912,24505,1.832769,0,0,"default expr {sign, 15'h7f80} with exception hi_bits=5 items=33952; archived_low_value_intermediate",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_sign_exp_default_expr_casez,bf16_tanh,tanh,sign_exp_default_expr_casez,student/seeds/bf16/ex200_ex219_current/ex209/verilog/ex209_bf16_tanh_sign_exp_default_expr_casez.v,student/seeds/bf16/ex200_ex219_current/ex209/aigs/ex209_bf16_tanh_sign_exp_default_expr_casez.aig,1,1,756,13,9828,7320,1.342623,1,0,range-compressed sign-exp default expression groups=3 exceptions=33680 items=33970; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_legacy_sign_exp_default_expr_case,bf16_tanh,tanh,legacy_sign_exp_default_expr_case,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_sign_exp_default_expr_case.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_sign_exp_default_expr_case.aig,1,1,765,13,9945,7320,1.358607,1,0,"legacy bf16_verilog_search sign_exp_default_expr_case; groups=512; full_default_groups=246; exceptions=33680; defaults=abs_input:385,input:123,nan:2,sign_zero:2; curated_active_seed",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_default_in_const_excepts_h4_manual_bits_15,bf16_tanh,tanh,default_in_const_excepts_h4_manual_bits_15,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h4_manual_bits_15.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h4_manual_bits_15.aig,1,1,713,14,9982,7320,1.363661,1,0,default expr in with exception hi_bits=4 items=1390; manual formula bits=15; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_default_in_excepts_h3,bf16_tanh,tanh,default_in_excepts_h3,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_excepts_h3.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_excepts_h3.aig,1,1,741,14,10374,7320,1.417213,1,0,default expr in with exception hi_bits=3 items=3230; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_sign_exp_default_expr_casez_manual_bits_15,bf16_tanh,tanh,sign_exp_default_expr_casez_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_sign_exp_default_expr_casez_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_sign_exp_default_expr_casez_manual_bits_15.aig,1,1,743,14,10402,7320,1.421038,1,0,range-compressed sign-exp default expression groups=3 exceptions=33680 items=33970; manual formula bits=15; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_default_in_const_excepts_h3_manual_bits_15,bf16_tanh,tanh,default_in_const_excepts_h3_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h3_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h3_manual_bits_15.aig,1,1,710,15,10650,7320,1.454918,1,0,default expr in with exception hi_bits=3 items=1452; manual formula bits=15; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_default_in_const_excepts_h2,bf16_tanh,tanh,default_in_const_excepts_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h2.aig,1,1,765,14,10710,7320,1.463115,1,0,default expr in with exception hi_bits=2 items=1524; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_legacy_positive_default_exp_mant_case,bf16_tanh,tanh,legacy_positive_default_exp_mant_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_positive_default_exp_mant_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_positive_default_exp_mant_case.aig,1,1,767,14,10738,7320,1.466940,1,0,legacy bf16_verilog_search positive_default_exp_mant_case; 16766; default=sign_flip; exceptions=127; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_delta_pair_first_hilo3,bf16_tanh,tanh,delta_pair_first_hilo3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_delta_pair_first_hilo3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_delta_pair_first_hilo3.aig,1,1,731,15,10965,7320,1.497951,1,0,delta pair base_policy=first delta_mode=hilo3 items=16519; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_default_in_const_excepts_h3,bf16_tanh,tanh,default_in_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h3.aig,1,1,737,15,11055,7320,1.510246,0,0,default expr in with exception hi_bits=3 items=1452; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_default_in_const_excepts_h4,bf16_tanh,tanh,default_in_const_excepts_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h4.aig,1,1,745,15,11175,7320,1.526639,0,0,default expr in with exception hi_bits=4 items=1390; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_odd_pos_word_h3,bf16_tanh,tanh,odd_pos_word_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_word_h3.aig,1,1,878,13,11414,7320,1.559290,0,0,positive-domain odd symmetry word hi_bits=3 items=16264; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_odd_pos_word_h4,bf16_tanh,tanh,odd_pos_word_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_word_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_word_h4.aig,1,1,895,13,11635,7320,1.589481,0,0,positive-domain odd symmetry word hi_bits=4 items=16241; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_odd_pos_fields_e3_m3,bf16_tanh,tanh,odd_pos_fields_e3_m3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_fields_e3_m3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_fields_e3_m3.aig,1,1,839,14,11746,7320,1.604645,0,0,positive-domain odd symmetry separate fields exp_hi=3 mant_hi=3 items=16440; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_legacy_exp_mant_delta_pair,bf16_tanh,tanh,legacy_exp_mant_delta_pair,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_exp_mant_delta_pair.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_exp_mant_delta_pair.aig,1,1,747,16,11952,7320,1.632787,0,0,legacy bf16_verilog_search exp_mant_delta_pair; 16895; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_split_sign_word_h3,bf16_tanh,tanh,split_sign_word_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_split_sign_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_split_sign_word_h3.aig,1,1,872,14,12208,7320,1.667760,0,0,split-sign word hi_bits=3 items=32540; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_odd_pos_fullword_h3,bf16_tanh,tanh,odd_pos_fullword_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_fullword_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_fullword_h3.aig,1,1,887,14,12418,7320,1.696448,0,0,positive-domain full word with odd sign flip hi_bits=3 items=16264; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_odd_pos_fullword_h4,bf16_tanh,tanh,odd_pos_fullword_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_odd_pos_fullword_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_odd_pos_fullword_h4.aig,1,1,889,14,12446,7320,1.700273,0,0,positive-domain full word with odd sign flip hi_bits=4 items=16241; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_legacy_positive_default_exp_mant_delta,bf16_tanh,tanh,legacy_positive_default_exp_mant_delta,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_positive_default_exp_mant_delta.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_positive_default_exp_mant_delta.aig,1,1,756,17,12852,7320,1.755738,0,0,legacy bf16_verilog_search positive_default_exp_mant_delta; 17022; default=sign_flip; exceptions=127; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3,bf16_tanh,tanh,split_sign_sep_fields_e3_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_split_sign_sep_fields_e3_m3_s3.aig,1,1,943,14,13202,7320,1.803552,0,0,split-sign separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=32893; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_sep_fields_e3_m3_s3,bf16_tanh,tanh,sep_fields_e3_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_sep_fields_e3_m3_s3.aig,1,1,894,15,13410,7320,1.831967,0,0,separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=32893; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_default_signed_one_const_excepts_h3,bf16_tanh,tanh,default_signed_one_const_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_signed_one_const_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_signed_one_const_excepts_h3.aig,1,1,1059,15,15885,7320,2.170082,0,0,"default expr {sign, 15'h3f80} with exception hi_bits=3 items=32524; archived_low_value_intermediate",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_hilo3_word_mode,bf16_tanh,tanh,hilo3_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo3_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo3_word_mode.aig,1,1,1171,15,17565,7320,2.399590,0,0,hi_lo split field_mode=False hi_bits=3 default_mode=default_override items=32540; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_hilo3_field_mode,bf16_tanh,tanh,hilo3_field_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo3_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo3_field_mode.aig,1,1,1133,16,18128,7320,2.476503,0,0,hi_lo split field_mode=True hi_bits=3 default_mode=default_override items=32540; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_default_signed_one_excepts_h3,bf16_tanh,tanh,default_signed_one_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_signed_one_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_signed_one_excepts_h3.aig,1,1,1167,16,18672,7320,2.550820,0,0,"default expr {sign, 15'h3f80} with exception hi_bits=3 items=32538; archived_low_value_intermediate",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_hilo4_word_mode,bf16_tanh,tanh,hilo4_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_hilo4_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_hilo4_word_mode.aig,1,1,1221,16,19536,7320,2.668852,0,0,hi_lo split field_mode=False hi_bits=4 default_mode=default_override items=32494; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex209,ex209_bf16_tanh_legacy_default_expr_exception_case,bf16_tanh,tanh,legacy_default_expr_exception_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_legacy_default_expr_exception_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_legacy_default_expr_exception_case.aig,1,1,2763,22,60786,7320,8.304098,0,0,legacy bf16_verilog_search default_expr_exception_case; exceptions=34187; default=input; matches=31349; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex210,ex210_bf16_sigmoid_const_default_3f80_h3,bf16_sigmoid,sigmoid,const_default_3f80_h3,student/seeds/bf16/ex200_ex219_current/ex210/verilog/ex210_bf16_sigmoid_const_default_3f80_h3.v,student/seeds/bf16/ex200_ex219_current/ex210/aigs/ex210_bf16_sigmoid_const_default_3f80_h3.aig,1,1,2232,15,33480,27053,1.237571,1,0,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; constant default 16'h3f80 exceptions hi_bits=3 default_mode=mode items=1733,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex210,ex210_bf16_sigmoid_const_default_0000_h3,bf16_sigmoid,sigmoid,const_default_0000_h3,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/verilog/ex210_bf16_sigmoid_const_default_0000_h3.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/aigs/ex210_bf16_sigmoid_const_default_0000_h3.aig,1,1,2246,15,33690,27053,1.245333,1,0,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; constant default 16'h0000 exceptions hi_bits=3 default_mode=mode items=1732,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex210,ex210_bf16_sigmoid_const_default_3f00_h3_first,bf16_sigmoid,sigmoid,const_default_3f00_h3_first,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/verilog/ex210_bf16_sigmoid_const_default_3f00_h3_first.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/aigs/ex210_bf16_sigmoid_const_default_3f00_h3_first.aig,1,1,2248,15,33720,27053,1.246442,1,0,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; constant default 16'h3f00 exceptions hi_bits=3 default_mode=first items=2143,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex210,ex210_bf16_sigmoid_sep_fields_e3_m3_s0,bf16_sigmoid,sigmoid,sep_fields_e3_m3_s0,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/verilog/ex210_bf16_sigmoid_sep_fields_e3_m3_s0.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/aigs/ex210_bf16_sigmoid_sep_fields_e3_m3_s0.aig,1,1,2257,15,33855,27053,1.251432,1,0,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=2152,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex210,ex210_bf16_sigmoid_aggr_semantic_field_reassembly,bf16_sigmoid,sigmoid,aggr_semantic_field_reassembly,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/verilog/ex210_bf16_sigmoid_aggr_semantic_field_reassembly.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/aigs/ex210_bf16_sigmoid_aggr_semantic_field_reassembly.aig,1,1,2367,16,37872,27053,1.399919,1,0,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; aggressive semantic BF16 RTL; items=65536; semantic model exact over 65536 inputs,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex211,ex211_bf16_reciprocal_hand_recip_formula_signmag_lut,bf16_reciprocal,reciprocal,hand_recip_formula_signmag_lut,student/seeds/bf16/ex200_ex219_current/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.v,student/seeds/bf16/ex200_ex219_current/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.aig,1,1,273,11,3003,2136,1.405899,1,0,semantic model exact over 65536 inputs; hand semantic reciprocal: special cases + 128-entry mantissa LUT items=128; sign/magnitude output mux rewrite,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex211,ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields,bf16_reciprocal,reciprocal,aggr_semantic_positive_symmetry_fields,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.aig,1,1,275,11,3025,2136,1.416199,1,0,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex211,ex211_bf16_reciprocal_hand_recip_formula_mant_lut,bf16_reciprocal,reciprocal,hand_recip_formula_mant_lut,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.aig,1,1,282,11,3102,2136,1.452247,1,0,semantic model exact over 65536 inputs; hand semantic reciprocal: special cases + 128-entry mantissa LUT items=128,ex210_ex214_frontend_bf16_semantic_20260606_1315
