agent_id,domain,case,method_signature,hypothesis_family,reason,best_area,best_delay,best_adp,verilog_path,aig_path,log_path,source_csv,notes,area,delay,adp,old_adp
integer-extra-r2,integer,ex256,ex256|unsigned_multiplier_shared_compressor|csa_concat_center|shared_partial_products_with_alternate_final_carry/compressor_structure|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,unsigned_multiplier_shared_compressor,official OK but did not beat current frontend,161,22,3542,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/verilog/ex256_umul_csa_concat_center.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/official_eval/ex256_umul_csa_concat_center_synth_preset_d18/ex256.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/logs/ex256_umul_csa_concat_center_synth_preset_d18.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-replay CSA concat order, Dadda prefix, and split product sources; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=csa_concat_center; flow=synth_preset_d18",161,22,3542,
integer-extra-r2,integer,ex256,ex256|unsigned_multiplier_shared_compressor|dadda_bits_prefix|shared_partial_products_with_alternate_final_carry/compressor_structure|abc_g_aig|unsigned_low5_high5_multiply|full_product_word,unsigned_multiplier_shared_compressor,official OK but did not beat current frontend,168,22,3696,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/verilog/ex256_umul_dadda_bits_prefix.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/official_eval/ex256_umul_dadda_bits_prefix_abc_g_aig/ex256.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/logs/ex256_umul_dadda_bits_prefix_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-replay CSA concat order, Dadda prefix, and split product sources; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=dadda_bits_prefix; flow=abc_g_aig",168,22,3696,
integer-extra-r2,integer,ex256,ex256|unsigned_multiplier_shared_compressor|dadda_bits_prefix|shared_partial_products_with_alternate_final_carry/compressor_structure|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,unsigned_multiplier_shared_compressor,official OK but did not beat current frontend,166,21,3486,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/verilog/ex256_umul_dadda_bits_prefix.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/official_eval/ex256_umul_dadda_bits_prefix_synth_preset_d18/ex256.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/logs/ex256_umul_dadda_bits_prefix_synth_preset_d18.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-replay CSA concat order, Dadda prefix, and split product sources; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=dadda_bits_prefix; flow=synth_preset_d18",166,21,3486,
integer-extra-r2,integer,ex256,ex256|unsigned_multiplier_shared_compressor|split_half|shared_partial_products_with_alternate_final_carry/compressor_structure|abc_g_aig|unsigned_low5_high5_multiply|full_product_word,unsigned_multiplier_shared_compressor,official OK but did not beat current frontend,152,21,3192,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/verilog/ex256_umul_split_half.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/official_eval/ex256_umul_split_half_abc_g_aig/ex256.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/logs/ex256_umul_split_half_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-replay CSA concat order, Dadda prefix, and split product sources; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=split_half; flow=abc_g_aig",152,21,3192,
integer-extra-r2,integer,ex256,ex256|unsigned_multiplier_shared_compressor|split_half|shared_partial_products_with_alternate_final_carry/compressor_structure|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,unsigned_multiplier_shared_compressor,official OK but did not beat current frontend,157,21,3297,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/verilog/ex256_umul_split_half.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/official_eval/ex256_umul_split_half_synth_preset_d18/ex256.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex256/logs/ex256_umul_split_half_synth_preset_d18.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-replay CSA concat order, Dadda prefix, and split product sources; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=split_half; flow=synth_preset_d18",157,21,3297,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel2|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,158,21,3318,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_baugh_wooley_wallace_csel2.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_baugh_wooley_wallace_csel2_abc_g_aig/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_baugh_wooley_wallace_csel2_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_csel2; flow=abc_g_aig,158,21,3318,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel2|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,159,20,3180,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_baugh_wooley_wallace_csel2.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_baugh_wooley_wallace_csel2_synth_preset_d13/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_baugh_wooley_wallace_csel2_synth_preset_d13.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_csel2; flow=synth_preset_d13,159,20,3180,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel3|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,158,19,3002,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_baugh_wooley_wallace_csel3.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_baugh_wooley_wallace_csel3_abc_g_aig/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_baugh_wooley_wallace_csel3_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_csel3; flow=abc_g_aig,158,19,3002,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel3|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,161,20,3220,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_baugh_wooley_wallace_csel3.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_baugh_wooley_wallace_csel3_synth_preset_d13/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_baugh_wooley_wallace_csel3_synth_preset_d13.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_csel3; flow=synth_preset_d13,161,20,3220,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace4_outside_hcla2|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,184,18,3312,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_baugh_wooley_wallace4_outside_hcla2.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_baugh_wooley_wallace4_outside_hcla2_abc_g_aig/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_baugh_wooley_wallace4_outside_hcla2_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace4_outside_hcla2; flow=abc_g_aig,184,18,3312,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace4_outside_hcla2|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,184,19,3496,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_baugh_wooley_wallace4_outside_hcla2.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_baugh_wooley_wallace4_outside_hcla2_synth_preset_d13/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_baugh_wooley_wallace4_outside_hcla2_synth_preset_d13.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace4_outside_hcla2; flow=synth_preset_d13,184,19,3496,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_center_rhcla3|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,161,19,3059,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_baugh_wooley_wallace_center_rhcla3.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_baugh_wooley_wallace_center_rhcla3_abc_g_aig/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_baugh_wooley_wallace_center_rhcla3_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_center_rhcla3; flow=abc_g_aig,161,19,3059,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_center_rhcla3|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,166,19,3154,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_baugh_wooley_wallace_center_rhcla3.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_baugh_wooley_wallace_center_rhcla3_synth_preset_d13/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_baugh_wooley_wallace_center_rhcla3_synth_preset_d13.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_center_rhcla3; flow=synth_preset_d13,166,19,3154,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|signed_correction_csa_cla|shared_signed_partial_products_with_alternate_final_carry_selection|abc_g_aig|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,204,31,6324,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_signed_correction_csa_cla.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_signed_correction_csa_cla_abc_g_aig/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_signed_correction_csa_cla_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=signed_correction_csa_cla; flow=abc_g_aig,204,31,6324,
integer-extra-r2,integer,ex261,ex261|signed_multiplier_baugh_wooley_final_merge|signed_correction_csa_cla|shared_signed_partial_products_with_alternate_final_carry_selection|synth_preset_d13|signed_low5_high5_multiply|full_product_word,signed_multiplier_baugh_wooley_final_merge,official OK but did not beat current frontend,201,29,5829,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/verilog/ex261_smul_signed_correction_csa_cla.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/official_eval/ex261_smul_signed_correction_csa_cla_synth_preset_d13/ex261.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex261/logs/ex261_smul_signed_correction_csa_cla_synth_preset_d13.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,Baugh-Wooley carry-select and 4:2-style final-merge variants; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=signed_correction_csa_cla; flow=synth_preset_d13,201,29,5829,
integer-extra-r2,integer,ex265,ex265|divider_magnitude_cofactor_classifier|cof_bhi1_ahi1_bitbdd_wordmux|shared_quotient_word_mux_and_local_quotient-bit_BDD_roots|abc_g_aig|unsigned_low4_high4_div_dbz_sat|full_quotient_word,divider_magnitude_cofactor_classifier,official OK but did not beat current frontend,70,9,630,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/verilog/ex265_udiv_cof_bhi1_ahi1_bitbdd_wordmux.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/official_eval/ex265_udiv_cof_bhi1_ahi1_bitbdd_wordmux_abc_g_aig/ex265.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex265/logs/ex265_udiv_cof_bhi1_ahi1_bitbdd_wordmux_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"alternate magnitude cofactor and low-denominator BDD quotient classifiers; avoided=not threshold ladder, divisor-case replay, or current bhi3+ahi1 wordmux; generator_notes=unsigned low4_high4:a/b dbz=max exact; source=cof_bhi1_ahi1_bitbdd_wordmux; flow=abc_g_aig",70,9,630,
