case,domain,stage,method_hint,method_signature,run_count,best_adp,current_best_adp,reference_adp,ratio_to_reference,ratio_to_current_best,outcome,failure_reason,reuse_policy,judgment_confidence,next_action,case_notes_paths,summary_csvs,evidence_paths,source_roots,runs
ex239,fp16,frontend,frontend_fp16_open_structures,ex239|frontend|frontend_fp16_open_structures,1,,25382,25965,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex220_ex239_fp16/CURRENT_PROGRESS.md;student/cases/ex220_ex239_fp16/README.md;student/cases/ex220_ex239_fp16/ex235-239/frontend_attempts.md;student/cases/ex220_ex239_fp16/ex239/frontend_attempts.md,,student/work/ex235_ex239_frontend_fp16_open_structures_20260608_0745,student/work,ex235_ex239_frontend_fp16_open_structures_20260608_0745
ex239,fp16,frontend,frontend_fp16_semantic_shell,ex239|frontend|frontend_fp16_semantic_shell,1,,25382,25965,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex220_ex239_fp16/CURRENT_PROGRESS.md;student/cases/ex220_ex239_fp16/README.md;student/cases/ex220_ex239_fp16/ex235-239/frontend_attempts.md;student/cases/ex220_ex239_fp16/ex239/frontend_attempts.md,,student/work/ex235_ex239_frontend_fp16_semantic_shell_20260608_1005,student/work,ex235_ex239_frontend_fp16_semantic_shell_20260608_1005
ex239,fp16,frontend,frontend_fp16_vector_high,ex239|frontend|frontend_fp16_vector_high,1,,25382,25965,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex220_ex239_fp16/CURRENT_PROGRESS.md;student/cases/ex220_ex239_fp16/README.md;student/cases/ex220_ex239_fp16/ex235-239/frontend_attempts.md;student/cases/ex220_ex239_fp16/ex239/frontend_attempts.md,,student/work/ex235_ex237_ex239_frontend_fp16_vector_high_20260608_1020,student/work,ex235_ex237_ex239_frontend_fp16_vector_high_20260608_1020
ex239,fp16,frontend,semantic_20260604,ex239|frontend|semantic_20260604,1,38532,25382,25965,1.483998,1.518084,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex220_ex239_fp16/CURRENT_PROGRESS.md;student/cases/ex220_ex239_fp16/README.md;student/cases/ex220_ex239_fp16/ex235-239/frontend_attempts.md;student/cases/ex220_ex239_fp16/ex239/frontend_attempts.md,student/runs/fp16/ex220_ex239_semantic_20260604/results/summary.csv,student/runs/fp16/ex220_ex239_semantic_20260604/results/summary.csv,student/runs,ex220_ex239_semantic_20260604
ex240,float_fp8,backend,backend_portfolio_v2_cycles3_jobs20,ex240|backend|backend_portfolio_v2_cycles3_jobs20,1,21046,14300,13299,1.582525,1.471748,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_ex254_backend_portfolio_v2_cycles3_jobs20_20260611_2003/results/summary.csv,student/runs/float_fp8/ex240_ex254_backend_portfolio_v2_cycles3_jobs20_20260611_2003/results/summary.csv,student/runs,ex240_ex254_backend_portfolio_v2_cycles3_jobs20_20260611_2003
ex240,float_fp8,backend,backend_portfolio_v2_cycles3_jobs20_20260611_2003_curr,ex240|backend|backend_portfolio_v2_cycles3_jobs20_20260611_2003_curr,1,,14300,13299,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,,student/work/ex240_ex254_backend_portfolio_v2_cycles3_jobs20_20260611_2003_curr,student/work,ex240_ex254_backend_portfolio_v2_cycles3_jobs20_20260611_2003_curr
ex240,float_fp8,backend,float_fp8_v3_ga_adaptive_ex240-ex254,ex240|backend|float_fp8_v3_ga_adaptive_ex240_ex254,1,16160,14300,13299,1.215129,1.130070,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729/results/summary.csv,student/runs/float_fp8/float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729/results/summary.csv;student/work/float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729,student/runs;student/work,float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729
ex240,float_fp8,backend,float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b2_full,ex240|backend|float_fp8_v3_ga_adaptive_ex240_ex254_20260614_0729_v3b2_full,1,,14300,13299,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,,student/work/float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b2_full_20260614_1102,student/work,float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b2_full_20260614_1102
ex240,float_fp8,backend,float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b_feedback_short,ex240|backend|float_fp8_v3_ga_adaptive_ex240_ex254_20260614_0729_v3b_feedback_short,1,16160,14300,13299,1.215129,1.130070,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b_feedback_short/results/summary.csv,student/runs/float_fp8/float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b_feedback_short/results/summary.csv;student/work/float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b_feedback_short,student/runs;student/work,float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b_feedback_short
ex240,float_fp8,backend,float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b_focused,ex240|backend|float_fp8_v3_ga_adaptive_ex240_ex254_20260614_0729_v3b_focused,1,,14300,13299,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,,student/work/float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b_focused,student/work,float_fp8_v3_ga_adaptive_ex240-ex254_20260614_0729_v3b_focused
ex240,float_fp8,frontend,frontend_fp8_add_norm,ex240|frontend|frontend_fp8_add_norm,1,78624,14300,13299,5.912023,5.498182,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_frontend_fp8_add_norm_20260608_1130/results/summary.csv,student/runs/float_fp8/ex240_frontend_fp8_add_norm_20260608_1130/results/summary.csv;student/work/ex240_frontend_fp8_add_norm_20260608_1130,student/runs;student/work,ex240_frontend_fp8_add_norm_20260608_1130
ex240,float_fp8,frontend,frontend_fp8_arith_struct,ex240|frontend|frontend_fp8_arith_struct,1,74800,14300,13299,5.624483,5.230769,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_ex243_frontend_fp8_arith_struct_20260608_1330/results/summary.csv,student/runs/float_fp8/ex240_ex243_frontend_fp8_arith_struct_20260608_1330/results/summary.csv;student/work/ex240_ex243_frontend_fp8_arith_struct_20260608_1330,student/runs;student/work,ex240_ex243_frontend_fp8_arith_struct_20260608_1330
ex240,float_fp8,frontend,frontend_fp8_bdd_best_synthflow,ex240|frontend|frontend_fp8_bdd_best_synthflow,1,63365,14300,13299,4.764644,4.431119,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_frontend_fp8_bdd_best_synthflow_20260608_1253/results/summary.csv,student/runs/float_fp8/ex240_frontend_fp8_bdd_best_synthflow_20260608_1253/results/summary.csv;student/work/ex240_frontend_fp8_bdd_best_synthflow_20260608_1253,student/runs;student/work,ex240_frontend_fp8_bdd_best_synthflow_20260608_1253
ex240,float_fp8,frontend,frontend_fp8_bdd_orders,ex240|frontend|frontend_fp8_bdd_orders,1,72436,14300,13299,5.446725,5.065455,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_ex242_frontend_fp8_bdd_orders_20260608_1253/results/summary.csv,student/runs/float_fp8/ex240_ex242_frontend_fp8_bdd_orders_20260608_1253/results/summary.csv;student/work/ex240_ex242_frontend_fp8_bdd_orders_20260608_1253,student/runs;student/work,ex240_ex242_frontend_fp8_bdd_orders_20260608_1253
ex240,float_fp8,frontend,frontend_fp8_bdd_refine,ex240|frontend|frontend_fp8_bdd_refine,1,57822,14300,13299,4.347846,4.043497,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_ex244_frontend_fp8_bdd_refine_20260608_1330/results/summary.csv,student/runs/float_fp8/ex240_ex244_frontend_fp8_bdd_refine_20260608_1330/results/summary.csv;student/work/ex240_ex244_frontend_fp8_bdd_refine_20260608_1330,student/runs;student/work,ex240_ex244_frontend_fp8_bdd_refine_20260608_1330
ex240,float_fp8,frontend,frontend_fp8_bdd_refine_synthflow,ex240|frontend|frontend_fp8_bdd_refine_synthflow,1,57339,14300,13299,4.311527,4.009720,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_frontend_fp8_bdd_refine_synthflow_20260608_1330/results/summary.csv,student/runs/float_fp8/ex240_frontend_fp8_bdd_refine_synthflow_20260608_1330/results/summary.csv;student/work/ex240_frontend_fp8_bdd_refine_synthflow_20260608_1330,student/runs;student/work,ex240_frontend_fp8_bdd_refine_synthflow_20260608_1330
ex240,float_fp8,frontend,frontend_fp8_best_semantic_synthflow,ex240|frontend|frontend_fp8_best_semantic_synthflow,1,,14300,13299,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,,student/work/ex240_frontend_fp8_best_semantic_synthflow_20260608_1401,student/work,ex240_frontend_fp8_best_semantic_synthflow_20260608_1401
ex240,float_fp8,frontend,frontend_fp8_corrections,ex240|frontend|frontend_fp8_corrections,1,78624,14300,13299,5.912023,5.498182,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_ex243_frontend_fp8_corrections_20260608_1130/results/summary.csv,student/runs/float_fp8/ex240_ex243_frontend_fp8_corrections_20260608_1130/results/summary.csv;student/work/ex240_ex243_frontend_fp8_corrections_20260608_1130,student/runs;student/work,ex240_ex243_frontend_fp8_corrections_20260608_1130
ex240,float_fp8,frontend,frontend_fp8_current_best_synthflow,ex240|frontend|frontend_fp8_current_best_synthflow,1,78624,14300,13299,5.912023,5.498182,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_ex243_frontend_fp8_current_best_synthflow_20260608_1216/results/summary.csv,student/runs/float_fp8/ex240_ex243_frontend_fp8_current_best_synthflow_20260608_1216/results/summary.csv;student/work/ex240_ex243_frontend_fp8_current_best_synthflow_20260608_1216,student/runs;student/work,ex240_ex243_frontend_fp8_current_best_synthflow_20260608_1216
ex240,float_fp8,frontend,frontend_fp8_deep_struct,ex240|frontend|frontend_fp8_deep_struct,1,93984,14300,13299,7.066998,6.572308,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex240_ex254_float_conversion_fp8_add/CURRENT_PROGRESS.md;student/cases/ex240_ex254_float_conversion_fp8_add/README.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240/frontend_attempts.md;student/cases/ex240_ex254_float_conversion_fp8_add/ex240-244/frontend_attempts.md,student/runs/float_fp8/ex240_ex244_frontend_fp8_deep_struct_20260608_1216/results/summary.csv,student/runs/float_fp8/ex240_ex244_frontend_fp8_deep_struct_20260608_1216/results/summary.csv;student/work/ex240_ex244_frontend_fp8_deep_struct_20260608_1216,student/runs;student/work,ex240_ex244_frontend_fp8_deep_struct_20260608_1216
