agent_id,domain,case,candidate,method_signature,shared_structure,result,area,delay,adp,source_csv,notes,candidate_id,hypothesis_family,diagnostic,report_path,log_path,aig_path,old_adp,descriptor_bits,output_grouping,structure_family,shared_nodes_or_terms,outputs_covered,expected_benefit,observed_qor,timestamp,family,structure,source_modules,selected_bits,order,node_count,status,equivalent,representation,transform,variable_order,anchor_key,classes,selected_output_bits,descriptor_conflicts,bdd_nodes,run_id,source_label,selector,variant,high_level_description,invariants,previous_failed_descriptions,sharing_strategy,verilog_path,evaluate_log,outcome
integer-square-r5,integer,ex270,ex270_r5_top4_threshold_recut_synth_preset_aig_d40,ex270|unsigned_square_x_times_x|replace_top_four_outputs_with_exact_square_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig_d40|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,210,18,3780,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace top four outputs with exact square range-threshold predicates,ex270_r5_top4_threshold_recut_synth_preset_aig_d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_threshold_top4bdd_abc_g_aig,ex273|unsigned_square_x_times_x|keep_proven_top4_BDD_bits_and_recut_the_arithmetic_boundary_bit_23_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,940,34,31960,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top4 BDD bits and recut the arithmetic boundary bit 23 as a threshold predicate,ex273_r5_boundary23_threshold_top4bdd_abc_g_aig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_threshold_top4bdd_synth_preset_aig,ex273|unsigned_square_x_times_x|keep_proven_top4_BDD_bits_and_recut_the_arithmetic_boundary_bit_23_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,924,32,29568,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top4 BDD bits and recut the arithmetic boundary bit 23 as a threshold predicate,ex273_r5_boundary23_threshold_top4bdd_synth_preset_aig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_threshold_top4bdd_abc_g_aig_d32,ex273|unsigned_square_x_times_x|keep_proven_top4_BDD_bits_and_recut_the_arithmetic_boundary_bit_23_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig_d32|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,940,34,31960,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top4 BDD bits and recut the arithmetic boundary bit 23 as a threshold predicate,ex273_r5_boundary23_threshold_top4bdd_abc_g_aig_d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_threshold_top4bdd_abc_g_aig_d40,ex273|unsigned_square_x_times_x|keep_proven_top4_BDD_bits_and_recut_the_arithmetic_boundary_bit_23_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig_d40|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,940,34,31960,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top4 BDD bits and recut the arithmetic boundary bit 23 as a threshold predicate,ex273_r5_boundary23_threshold_top4bdd_abc_g_aig_d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_threshold_top4bdd_synth_preset_aig_d32,ex273|unsigned_square_x_times_x|keep_proven_top4_BDD_bits_and_recut_the_arithmetic_boundary_bit_23_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig_d32|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,924,32,29568,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top4 BDD bits and recut the arithmetic boundary bit 23 as a threshold predicate,ex273_r5_boundary23_threshold_top4bdd_synth_preset_aig_d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_threshold_top4bdd_synth_preset_aig_d40,ex273|unsigned_square_x_times_x|keep_proven_top4_BDD_bits_and_recut_the_arithmetic_boundary_bit_23_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig_d40|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,924,32,29568,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top4 BDD bits and recut the arithmetic boundary bit 23 as a threshold predicate,ex273_r5_boundary23_threshold_top4bdd_synth_preset_aig_d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_top4_threshold_recut_abc_g_aig,ex273|unsigned_square_x_times_x|replace_the_top4_BDD_cones_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,811,36,29196,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace the top4 BDD cones with exact range-threshold predicates,ex273_r5_top4_threshold_recut_abc_g_aig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_top4_threshold_recut_synth_preset_aig,ex273|unsigned_square_x_times_x|replace_the_top4_BDD_cones_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,804,33,26532,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace the top4 BDD cones with exact range-threshold predicates,ex273_r5_top4_threshold_recut_synth_preset_aig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_top4_threshold_recut_abc_g_aig_d32,ex273|unsigned_square_x_times_x|replace_the_top4_BDD_cones_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig_d32|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,811,36,29196,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace the top4 BDD cones with exact range-threshold predicates,ex273_r5_top4_threshold_recut_abc_g_aig_d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_top4_threshold_recut_abc_g_aig_d40,ex273|unsigned_square_x_times_x|replace_the_top4_BDD_cones_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig_d40|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,811,36,29196,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace the top4 BDD cones with exact range-threshold predicates,ex273_r5_top4_threshold_recut_abc_g_aig_d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_top4_threshold_recut_synth_preset_aig_d32,ex273|unsigned_square_x_times_x|replace_the_top4_BDD_cones_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig_d32|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,804,33,26532,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace the top4 BDD cones with exact range-threshold predicates,ex273_r5_top4_threshold_recut_synth_preset_aig_d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_top4_threshold_recut_synth_preset_aig_d40,ex273|unsigned_square_x_times_x|replace_the_top4_BDD_cones_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig_d40|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,804,33,26532,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace the top4 BDD cones with exact range-threshold predicates,ex273_r5_top4_threshold_recut_synth_preset_aig_d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_top4_threshold_abc_g_aig,ex273|unsigned_square_x_times_x|replace_bit23_plus_the_top4_outputs_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,918,33,30294,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace bit23 plus the top4 outputs with exact range-threshold predicates,ex273_r5_boundary23_top4_threshold_abc_g_aig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_top4_threshold_synth_preset_aig,ex273|unsigned_square_x_times_x|replace_bit23_plus_the_top4_outputs_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,915,33,30195,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace bit23 plus the top4 outputs with exact range-threshold predicates,ex273_r5_boundary23_top4_threshold_synth_preset_aig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_top4_threshold_abc_g_aig_d32,ex273|unsigned_square_x_times_x|replace_bit23_plus_the_top4_outputs_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig_d32|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,918,33,30294,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace bit23 plus the top4 outputs with exact range-threshold predicates,ex273_r5_boundary23_top4_threshold_abc_g_aig_d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_top4_threshold_abc_g_aig_d40,ex273|unsigned_square_x_times_x|replace_bit23_plus_the_top4_outputs_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig_d40|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,918,33,30294,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace bit23 plus the top4 outputs with exact range-threshold predicates,ex273_r5_boundary23_top4_threshold_abc_g_aig_d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_top4_threshold_synth_preset_aig_d32,ex273|unsigned_square_x_times_x|replace_bit23_plus_the_top4_outputs_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig_d32|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,915,33,30195,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace bit23 plus the top4 outputs with exact range-threshold predicates,ex273_r5_boundary23_top4_threshold_synth_preset_aig_d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex273,ex273_r5_boundary23_top4_threshold_synth_preset_aig_d40,ex273|unsigned_square_x_times_x|replace_bit23_plus_the_top4_outputs_with_exact_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig_d40|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,915,33,30195,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,replace bit23 plus the top4 outputs with exact range-threshold predicates,ex273_r5_boundary23_top4_threshold_synth_preset_aig_d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex274,ex274_r5_boundary29_threshold_top2bdd_abc_g_aig,ex274|unsigned_square_x_times_x|keep_proven_top2_BDD_bits_and_recut_arithmetic_boundary_bit_29_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,1026,42,43092,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top2 BDD bits and recut arithmetic boundary bit 29 as a threshold predicate,ex274_r5_boundary29_threshold_top2bdd_abc_g_aig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex274,ex274_r5_boundary29_threshold_top2bdd_synth_preset_aig,ex274|unsigned_square_x_times_x|keep_proven_top2_BDD_bits_and_recut_arithmetic_boundary_bit_29_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,1019,41,41779,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top2 BDD bits and recut arithmetic boundary bit 29 as a threshold predicate,ex274_r5_boundary29_threshold_top2bdd_synth_preset_aig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex274,ex274_r5_boundary29_threshold_top2bdd_abc_g_aig_d32,ex274|unsigned_square_x_times_x|keep_proven_top2_BDD_bits_and_recut_arithmetic_boundary_bit_29_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig_d32|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,1026,42,43092,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top2 BDD bits and recut arithmetic boundary bit 29 as a threshold predicate,ex274_r5_boundary29_threshold_top2bdd_abc_g_aig_d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-square-r5,integer,ex274,ex274_r5_boundary29_threshold_top2bdd_abc_g_aig_d40,ex274|unsigned_square_x_times_x|keep_proven_top2_BDD_bits_and_recut_arithmetic_boundary_bit_29_as_a_threshold_predicate|existing_triangular_square_source_with_range_threshold_recut|abc_g_aig_d40|abc_xf_official_evaluate|frontend_only_no_backend,existing triangular square network plus selected threshold predicates,OK,1026,42,43092,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/shared_structure_report.csv,keep proven top2 BDD bits and recut arithmetic boundary bit 29 as a threshold predicate,ex274_r5_boundary29_threshold_top2bdd_abc_g_aig_d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
